|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
975|Could|you|show|me|my|recent|July|spendings|from|Norwalk|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
976|Could|you|show|me|my|recent|July|spendings|from|New|Jersey|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
977|Could|you|show|me|my|recent|spendings|from|New|Jersey|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
978|Could|you|show|me|my|recent|spendings|from|Costa|Rica|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
979|Can|you|show|me|my|recent|spendings|from|missouri|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
980|I|really|need|to|see|all|my|spendings|in|CT|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
981|I|wish|to|see|all|my|spendings|with|mcDonalds|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
982|Let|me|see|all|my|spendings|with|Best|buy|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
983|I|wan|na|see|all|my|spendings|with|bestbuy|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
984|I|need|to|see|all|my|spendings|with|microsoft|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
985|Can|you|show|the|list|of|spendings|i|have|with|pet|smart|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
986|Show|me|every|spending|i|did|at|Outback|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
987|i|'d|like|to|see|all|my|spendings|with|Lowes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
988|Do|n't|Show|me|every|spending|i|did|at|adidas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
989|Can|you|show|me|the|list|of|my|spendings|at|Kohls|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
990|Will|you|give|me|a|list|of|spendings|at|JFK|airport|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
991|Please|show|me|all|my|spendings|with|City|Tacos|in|the|last|month|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
992|Can|you|provide|me|with|all|my|spendings|from|7|eleven|in|the|past|year|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
993|Please|give|me|a|list|of|my|spendings|with|Macys|movies|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
994|Can|you|show|me|my|white|castles|spendings|from|this|week|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
995|Show|me|what|I|spent|with|Honda|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
996|The|spendings|with|Amazon|,|can|you|show|me|those|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
997|I|need|to|see|my|spendings|with|Nike|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
998|When|did|I|spend|at|Toys|R|US|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
999|What|were|the|spendings|from|Sprouts|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1000|wanting|to|know|all|my|spendings|with|Food|Lion|,|need|more|info|on|this|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1001|hi|there|,|browsing|for|an|answer|wanting|to|know|all|my|spendings|with|microsoft|thanks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1002|hi|there|,|help|with|wanting|to|know|all|my|spendings|pizzahut|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1003|I|want|to|see|all|my|spendings|with|Lowes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1004|I|must|see|all|my|spendings|with|Wawa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1005|I|should|see|all|my|spendings|with|JFK|airport|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1006|Can|you|show|me|my|spendings|for|dell|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1007|Is|there|a|way|to|view|my|spendings|from|Sprouts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1008|I|would|like|to|view|my|spendings|from|Hamleys|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1009|Please|list|spendings|from|REI|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1010|Can|I|see|a|list|of|all|my|spendings|on|food|and|drinks|at|dominos|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1011|List|of|debits|from|Michael|'s|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1012|All|spendings|at|Nordstrom|'s|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1013|Can|you|show|the|list|of|spendings|i|have|with|Sears|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1014|Can|you|show|the|list|of|spendings|i|have|with|Golden|Corral|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1015|Can|you|show|the|list|of|spendings|i|have|with|addidas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1016|Can|you|show|the|list|of|spendings|i|have|with|Wendy|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1017|Can|you|show|the|list|of|spendings|i|have|with|Sam|'s|Club|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1018|need|help|,|explain|wanting|to|know|all|my|spendings|with|Bealls|thanks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1019|more|information|on|wanting|to|know|all|my|spendings|with|Moneygram|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1020|I|need|to|see|all|my|spendings|with|gap|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1021|Hey|can|you|show|me|a|complete|list|of|all|my|spendings|with|Petco|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1022|Could|you|show|me|a|list|of|all|spendings|with|Domino|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1023|show|me|all|Smashburger|spendings|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1024|I|want|to|see|my|spendings|from|Goodwill|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1025|what|spendings|were|done|at|Target|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1026|perhaps|you|could|tell|me|if|I|had|a|Aldi|transacton|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1027|I|would|like|to|see|all|my|spendings|with|Toys|R|US|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1028|what|spendings|occured|at|Costco|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1029|did|I|have|any|spendings|at|annegg|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1030|was|a|spending|on|my|account|for|wayfair.com|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1031|do|you|see|a|spending|from|goodwill|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1032|Can|you|show|the|list|of|spendings|i|have|with|Amazon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1033|Can|you|show|the|list|of|spendings|i|have|with|Wendy|'s|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1034|Can|you|show|the|list|of|spendings|i|have|with|Discover|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1035|Can|you|show|the|list|of|spendings|i|have|with|Outback|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1036|Can|you|show|the|list|of|spendings|i|have|with|Sava|'s|food|and|drink|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1037|Could|you|show|me|my|ULTA|spendings|from|March|to|May|of|this|year|>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1038|Could|you|show|me|my|bestbuy|spendings|from|March|to|June|of|this|year|,|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1039|Could|you|show|me|my|taco|bell|spendings|from|March|to|June|of|this|year|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1040|Can|you|show|me|my|EA|spendings|from|January|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1041|can|you|inform|me|more|on|wanting|to|know|all|my|spendings|with|coscos|for|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1042|I|was|on|now|wanting|to|know|all|my|spendings|with|Carter|'s|need|help|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1043|Help|me|see|all|my|spendings|with|Microsoft|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1044|Show|me|every|spending|i|did|at|Lowe|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1045|Show|me|every|spending|i|did|at|Carter|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1046|Show|me|every|spending|i|did|at|Five|Guys|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1047|Show|me|every|spending|i|did|at|Benihana|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1048|show|everything|for|Panera|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1049|show|everything|for|best|buy|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1050|show|every|spending|for|Asda|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1051|show|every|spending|for|7|eleven|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1052|show|everything|for|American|Airlines|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1053|I|want|to|see|every|spending|have|made|with|Sonic|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1054|I|demand|to|see|every|single|spending|have|done|at|pizza|hut|!|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1055|Can|you|please|show|me|all|spending|I|have|had|at|the|Best|buy|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1056|I|want|you|to|show|me|the|list|of|spendings|have|had|with|Best|Buy|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1057|Could|you|should|me|all|the|spendings|I|have|made|at|Microsoft|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1058|I|really|need|to|see|all|my|spendings|with|Sprouts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1059|Please|tell|me|all|of|my|spendings|during|July|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1060|List|my|June|spendings|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1061|I|need|to|know|all|of|my|spendings|from|May|until|June|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1062|Can|you|help|me|with|a|list|of|all|spendings|from|July|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1063|Let|me|know|all|of|my|spendings|during|May|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1064|show|me|my|spending|from|last|june|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1065|show|me|a|list|of|my|activity|between|janruary|and|february|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1066|I|need|to|know|every|spending|between|the|1st|of|december|5th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1067|show|me|my|spending|from|last|july|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1068|show|me|a|list|of|my|activity|between|march|and|april|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1069|Can|I|see|my|spendings|for|the|month|of|May|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1070|Can|I|get|my|spendings|for|the|month|of|December|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1071|I|need|the|spendings|from|all|of|June|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1072|I|wan|na|know|every|spending|between|the|1st|of|January|to|5th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1073|I|want|to|know|every|spending|between|the|1st|of|January|5th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1074|I|got|to|know|every|spending|between|the|1st|of|January|5th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1075|show|me|my|spending|from|last|May|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1076|show|me|my|spending|from|last|year|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1077|show|me|my|spending|from|last|Jan|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1078|show|me|my|spending|from|last|feb|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1079|show|store|spendings|from|the|first|of|october|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1080|I|would|like|to|view|the|spendings|from|Arbys|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1081|show|me|all|my|spendings|from|video|games|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1082|print|my|expenses|from|bar|activity|in|athens|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1083|How|do|I|see|my|spendings|from|January|with|fitness|in|Papua|New|Guinea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1084|Can|you|show|me|my|computer|parts|spendings|from|this|week|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1085|Can|you|give|me|my|spending|history|for|airports|I|'ve|gone|to|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1086|Can|I|have|a|list|of|all|my|food|and|drinks|spendings|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1087|i|need|to|know|how|much|spent|when|was|in|Wallis|&|Futuna|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1088|show|me|the|first|5|spendings|in|Las|Vegas|august|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1089|let|me|see|the|spendings|from|when|i|was|in|England|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1090|are|you|able|to|give|me|a|total|while|I|was|in|St|.|Kitts|and|Nevis|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1091|Could|you|show|me|my|recent|spendings|from|Ann|Arbor|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1092|Could|you|compile|a|list|of|spendings|made|when|I|was|in|toronto|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1093|Can|you|show|me|my|spendings|last|month|from|Ann|arbor|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1094|Can|you|show|me|my|spendings|from|last|month|Chile|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1095|Can|I|get|a|total|for|my|charges|made|while|in|miami|last|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1096|Can|i|see|my|spendings|las|week|from|trip|to|Philly|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1097|Please|tell|me|my|spending|history|on|coffee|shops|with|Sonic|when|i|was|in|ann|Oregon|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1098|Show|me|spendings|ive|made|on|gardening|at|gap|in|Ohio|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1099|what|did|i|spend|on|last|week|when|was|in|coffee|shops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1100|how|much|i|spent|on|my|credit|card|during|vacation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1101|It|will|just|show|up|as|a|Charge|from|pizzahut|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1102|Please|tell|me|my|spending|history|on|store|with|coscos|when|i|was|in|Nashville|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1103|Please|tell|me|my|spending|history|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1104|Show|me|spendings|ive|made|on|pc|parts|at|GameStop|in|Ohio|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1105|I|'d|like|to|view|my|spendings|form|when|i|was|in|Arizona|the|Best|Buy|store|on|gas|0.0|0.0|0.0|0.0|0.0|0.0
1106|Show|me|spendings|ive|made|on|airlines|at|Home|Depot|in|Greece|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1107|Show|me|spendings|ive|made|on|store|at|pizza|hut|in|United|States|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1108|Show|me|spendings|ive|made|on|groceries|at|Lowe|'s|in|Cleveland|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1109|Show|me|spendings|ive|made|on|pet|store|at|PayPal|in|Palo|Alto|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1110|Show|me|spendings|ive|made|on|hardware|stores|at|Zoes|in|VA|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1111|what|about|the|consumption|at|Reebok|England|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1112|can|you|tell|me|consumptions|details|at|Connecticut|starbuck|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1113|looking|for|all|the|spendings|at|Panera|in|France|on|August|15th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1114|looking|for|all|the|expenses|at|Old|Navy|in|San|Jose|on|August|15th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1115|spending|history|on|gas|with|Arbys|when|i|was|in|VA|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1116|expenses|for|when|i|was|in|Chile|the|Honda|store|on|dining|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1117|please|tell|me|how|much|i|'ve|spent|on|meals|hilton|in|the|past|week|boston|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1118|can|you|show|me|how|much|i|spent|on|food|in|Wallis|&|Futuna|this|week|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1119|please|let|me|know|how|much|i|'ve|spent|at|the|Gamestop|store|in|Houston|on|tuesday|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1120|how|much|did|I|spend|on|McDonald|'s|in|Doraville|Georgia|this|week|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1121|how|much|did|I|spend|at|addidas|this|month|in|Virgin|Islands|,|U|.|S|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1122|looking|for|all|my|spendings|at|Sears|August|4th|in|Boise|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1123|Show|me|spendings|ive|made|on|supermarket|at|Walgreen|'s|in|spain|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1124|I|'d|like|to|view|my|spendings|form|when|i|was|in|Dallas|the|IHOP|store|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1125|Please|tell|me|my|spending|history|on|church|in|Flash|foods|when|i|was|New|London|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1126|Show|me|spendings|ive|made|on|Clothing|and|football|game|in|Asda|france|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1127|I|'d|like|to|view|my|spendings|form|when|i|was|in|Wisconsin|the|Olive|Garden|store|on|online|0.0|0.0|0.0|0.0|0.0|0.0
1128|need|to|know|how|do|the|looking|for|all|spending|history|at|Kirklands|in|Missouri|on|August|15th|thanks|0.0|0.0|0.0|0.0|0.0|0.0
1129|spending|for|when|i|was|in|ann|arbor|the|Wing|Stop|store|on|movie|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1130|expenses|for|McDonalds|when|i|was|in|St|.|Kitts|and|Nevis|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1131|May|i|see|my|spending|list|on|appliances|at|eating|in|Montana|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1132|I|would|like|to|see|my|spendings|related|trip|Berlin|on|food|and|drink|in|Wendy|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1133|Let|me|see|my|spendings|in|Austin|on|electronics|from|Kohl|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1134|Show|me|spendings|ive|made|on|electricals|at|Sava|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1135|see|my|spending|stationary|in|last|month|France|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
